"countopioid","abandon_cars","graffiti","pothole","street_cleaning","trash","abandon_cars.nn","pothole.nn","trash.nn","graffiti.nn","street_cleaning.nn","pctUnemploy","MedHHInc","pctPoverty","TotalPop","TotalUnit","NEIGH","Longitude","Latitude"
12,11,1,22,12,37,115.678032654315,125.54616416341,48.3165815909239,540.774944116299,154.266360680373,2.19693997646136,52525,20.5178501373087,2549,1263,"Clifton",-84.5110943519069,39.1508602131379
0,0,0,0,0,1,424.369547789109,368.931754880399,338.790996055684,550.029978589278,561.25023898012,2.19693997646136,52525,20.5178501373087,2549,1263,"Clifton",-84.5114818280807,39.1586467280296
65,1,2,41,5,0,416.51661943976,130.336172580058,526.609295377386,281.58291096478,154.92041404725,5.18088432335864,36964,18.0437695399732,2239,995,"Spring Grove Village",-84.5118694543776,39.1664332295294
4,2,0,4,0,29,328.176281166921,278.147355490833,80.0490791506463,628.237126364913,453.264766714606,5.18088432335864,36964,18.0437695399732,2239,995,"Spring Grove Village",-84.5122572307651,39.1742197171148
9,0,0,2,0,0,643.386810416217,288.39662842373,339.093184121902,763.090642513752,328.060067534085,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5126451574526,39.1820061913028
5,0,0,9,0,1,662.020530911776,180.981184497182,594.598064813736,1515.40599071004,594.799507001363,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5130332344462,39.1897926516235
0,0,0,0,0,0,761.897130133959,470.503061531,477.913351154753,2263.05932653384,537.621669126426,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5134214618848,39.1975790983161
23,0,7,26,3,0,1021.5304755699,153.045550051676,529.288446111873,158.884498528219,192.486286580019,4.0014684287812,69236,23.201174743025,2724,2183,"Downtown",-84.5056946266275,39.1003344176192
144,0,10,42,8,8,661.599981196078,133.064507407748,230.633093968306,178.365028719465,165.453156022006,1.42857142857143,66786,25.2040816326531,980,616,"Downtown - Pendleton",-84.506080812366,39.1081210453758
10,3,1,25,5,43,257.901680101911,168.755885958293,93.0356090956316,305.52612501297,168.153711420646,0.355366027007818,71316,7.0362473347548,1407,877,"Mount Auburn",-84.5064671477027,39.1159076593258
14,3,4,5,8,64,184.96512514874,283.691161332402,30.0043272621093,257.518283586765,134.598798090014,3.73917008663931,30051,25.6269949840401,2193,1524,"Mount Auburn",-84.5068536327892,39.1236942598618
32,1,6,17,9,12,359.463819503728,140.900335295458,109.859002171889,212.804771074069,68.3631070851966,6.96798493408663,24286,53.4839924670433,2655,1378,"Corryville",-84.5072402673862,39.1314808466398
6,1,0,5,0,18,439.971928738435,261.073037746557,176.969636387753,423.540111857799,456.853074024421,1.51057401812689,26111,44.833836858006,1655,752,"Corryville",-84.5076270519391,39.1392674198228
3,1,0,24,3,23,369.49901868835,38.8706141662612,135.242127491746,500.180054940991,170.400510737428,3.55497037524687,36071,34.5622119815668,3038,1912,"Avondale",-84.508013986058,39.1470539793083
0,0,0,7,5,10,388.773525818082,242.675296603154,216.045866729942,894.246755505441,202.778557108895,2.19693997646136,52525,20.5178501373087,2549,1263,"Clifton",-84.5084010703076,39.1548405251436
23,1,0,6,0,2,348.3204441447,217.41042465738,265.877498443521,456.730979019883,403.273642256641,2.19693997646136,52525,20.5178501373087,2549,1263,"Clifton",-84.5087883044877,39.1626270574142
3,0,1,4,1,0,355.54984360031,288.132853715341,455.582356248489,563.7401231773,410.508082766992,5.18088432335864,36964,18.0437695399732,2239,995,"Spring Grove Village",-84.5091756886961,39.1704135759024
8,0,0,8,0,0,636.924752436852,173.911028148464,381.320623767798,761.996391345687,662.148937854106,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5095632229657,39.1782000808512
1,0,0,7,0,0,839.679701107441,178.53637582199,641.754479037036,1235.62466255,666.926780647382,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5099509072833,39.1859865719723
3,3,0,0,0,0,697.188084390063,564.250243028873,814.574550156141,1944.8750030699,717.08977961019,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5103387418456,39.1937730495943
14,0,11,26,13,2,920.723889370986,115.149736480451,286.278651073466,183.803336857412,91.3553250914923,2.05655526992288,82976,9.3573264781491,1945,1547,"Downtown",-84.5030027453214,39.104314558924
49,1,5,42,5,33,405.309959780784,81.9031697823906,188.10417128185,200.208889468642,150.29668530006,0.355366027007818,71316,7.0362473347548,1407,877,"Mount Auburn",-84.5033886895631,39.1121012037488
17,4,2,13,10,54,201.944226297779,104.658825687106,71.6235541293377,381.543675448551,104.876462579923,3.73917008663931,30051,25.6269949840401,2193,1524,"Mount Auburn",-84.5037747833002,39.1198878349971
51,5,5,17,4,12,211.537821179055,118.759849664792,143.339173527974,237.272219575819,204.583491082705,6.96798493408663,24286,53.4839924670433,2655,1378,"Mount Auburn",-84.5041610266027,39.1276744525255
25,1,0,41,5,3,469.354658387474,69.8636608259742,259.050543138492,545.514813838089,153.419063023055,1.51057401812689,26111,44.833836858006,1655,752,"Corryville",-84.5045474196227,39.1354610564899
4,0,2,14,1,18,503.086555144698,143.084737657698,66.6822593087748,522.34816624084,233.593905784211,3.55497037524687,36071,34.5622119815668,3038,1912,"Avondale",-84.5049339623038,39.1432476467894
4,2,0,7,15,26,298.436437897638,210.926513911091,93.9584886713237,795.301541921838,67.4697284051995,3.55497037524687,36071,34.5622119815668,3038,1912,"Avondale",-84.5053206546391,39.1510342234599
23,10,0,16,3,15,55.8783197135911,111.308792462216,64.207638792661,891.009787030746,173.659869284038,2.19693997646136,52525,20.5178501373087,2549,1263,"Clifton",-84.5057074966524,39.1588207864472
0,2,0,2,0,0,472.679984822889,305.058574219722,459.218907114679,868.795588758052,799.265292526114,5.18088432335864,36964,18.0437695399732,2239,995,"Winton Hills",-84.506481630763,39.1743938714655
0,0,0,0,0,0,1023.33533595043,471.629470694356,780.398483601396,1122.36523846199,607.091760188459,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5068689227343,39.1821803936587
1,0,0,0,0,0,869.733148298656,458.790998690076,980.745300437067,1712.87409777237,745.945355252806,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5072563646934,39.1899669020541
0,0,0,2,1,0,944.856512071722,510.061621842924,951.067323476501,2306.01945430728,626.489349580207,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5076439568394,39.1977533967188
18,0,7,18,2,0,1232.74408419812,175.268112511081,490.197367529103,180.418346891191,228.865299690221,4.0014684287812,69236,23.201174743025,2724,2183,"Downtown",-84.4999250191614,39.1005079738381
7,0,14,17,2,7,772.587588851545,188.682833676964,194.384476572814,139.277786514745,185.650893262813,2.04081632653061,99125,4.76190476190476,1617,1039,"Mount Adams",-84.500310572591,39.1082946494525
9,0,2,29,5,3,346.594228132782,171.339895531321,236.395852285011,293.684984591618,147.779188498142,3.6773428232503,23798,38.0189798339265,1686,1009,"Walnut Hills",-84.5006962753424,39.1160813114032
69,1,1,17,10,33,369.740380720841,172.762084232035,74.8211356326801,349.612519981709,67.3557286272147,3.6773428232503,23798,38.0189798339265,1686,1009,"Walnut Hills",-84.5010821274236,39.1238679597377
47,1,1,5,1,5,296.318602839604,226.796061745415,137.701103382773,493.241457417858,245.219219768211,6.96798493408663,24286,53.4839924670433,2655,1378,"Corryville",-84.5014681290728,39.1316545945198
12,0,0,3,1,3,536.341461108661,291.298784982643,238.164491092983,713.465461129092,291.4318464402,1.51057401812689,26111,44.833836858006,1655,752,"Avondale",-84.5018542799847,39.1394412154844
14,5,1,11,19,23,88.490989931268,142.626722442392,70.9611448211174,519.770743232112,44.3380737266492,3.55497037524687,36071,34.5622119815668,3038,1912,"Avondale",-84.5022405808673,39.1472278230479
16,1,0,4,3,37,375.595582430316,278.62006114546,101.500091919177,1070.52291834238,193.226054785712,5.93376264949402,18933,47.5850965961362,4348,2375,"Avondale",-84.5026270311068,39.1550144167258
0,0,0,0,0,0,1135.03393647103,561.900182323295,1089.05998619348,1562.43219448498,371.879293625077,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5041743301083,39.1861606555226
0,0,0,3,0,0,872.051532168399,482.721376224521,1084.05543063551,2050.2162857336,516.440434755585,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5045615297096,39.1939471811405
15,1,32,16,1,13,1050.32940580019,141.313887334081,108.042653729357,63.0597381666689,276.49032958361,3.69357045143639,84542,16.4158686730506,1462,810,"East End",-84.4972327968101,39.1044879965179
7,0,2,13,3,3,698.34064445875,190.321826167453,243.395100625062,287.132236648257,248.071808524938,1.04218362282878,52113,13.5980148883375,2015,1290,"Walnut Hills",-84.4976181085568,39.1122746892294
12,0,5,6,11,12,535.344168384831,216.762985166718,102.022322400044,220.810140341879,101.72156734481,3.6773428232503,23798,38.0189798339265,1686,1009,"Walnut Hills",-84.4980035697067,39.1200613682943
45,1,16,16,3,11,273.749474224494,161.144369924769,81.4358018457663,196.873132579568,153.207110647804,4.83570985740856,25484,40.545567265964,3226,1872,"Walnut Hills",-84.4983891799538,39.127848033721
91,1,1,30,6,10,393.900498900595,115.112806050208,238.558918163907,726.541332016421,183.689195250242,4.83570985740856,25484,40.545567265964,3226,1872,"Avondale",-84.4987749396381,39.1356346856872
13,6,0,4,9,32,109.413877322821,259.708980540429,133.314187231847,532.896767017375,156.357253096989,4.83570985740856,25484,40.545567265964,3226,1872,"Avondale",-84.4991608487216,39.1434213237224
1,3,0,2,2,15,187.293636967879,321.941841696121,105.596567674754,721.265039531966,198.674283957218,3.55497037524687,36071,34.5622119815668,3038,1912,"Avondale",-84.499546907439,39.1512079484149
2,0,0,4,3,11,391.346109099702,251.131530895291,106.834819602009,1236.38908370703,237.084356708816,5.93376264949402,18933,47.5850965961362,4348,2375,"North Avondale",-84.4999331155245,39.1589945592656
0,0,0,1,1,0,1339.11614592462,713.462999713736,1219.93129364396,1539.80732333906,338.049372797294,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5010926380628,39.1823543102707
0,0,0,0,0,0,977.438527012925,570.296632512074,999.671998346276,1893.92505009631,407.457124044714,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.5014794450866,39.1901408666293
0,0,0,0,0,0,1054.15568171184,555.481585410696,1049.3784990044,2272.13743272415,520.697356965483,6.75370728562218,17949,55.6092843326886,6204,2775,"Carthage",-84.5018664019907,39.1979274092755
2,0,12,41,3,38,1013.0129331417,65.526300153413,20.1278830272275,134.243349495913,105.674444414066,2.04081632653061,99125,4.76190476190476,1617,1039,"Mount Adams",-84.4945402831571,39.1084679684473
6,0,0,1,0,1,631.167630742847,372.030815848204,366.829579287066,451.717784723557,401.084698147884,1.04218362282878,52113,13.5980148883375,2015,1290,"Walnut Hills",-84.4949253531432,39.1162546783189
17,0,4,14,30,55,348.479970590039,163.785408123449,62.879627308045,236.6499779809,36.8298294804294,3.6773428232503,23798,38.0189798339265,1686,1009,"Walnut Hills",-84.4953105721927,39.1240413745591
22,1,0,7,1,5,342.536044524956,214.862329690621,117.089390327763,548.099391326086,309.926535505628,4.83570985740856,25484,40.545567265964,3226,1872,"Avondale",-84.4956959406784,39.131828057043
28,2,0,18,15,47,274.240853405487,136.453292308206,18.6031807943382,716.495210120508,40.0783094930081,4.83570985740856,25484,40.545567265964,3226,1872,"Avondale",-84.4960814584748,39.139614725937
15,0,4,3,13,23,331.711284438875,350.778732508183,141.909121652748,447.589406025548,151.31779522721,5.93376264949402,18933,47.5850965961362,4348,2375,"Avondale",-84.4964671254197,39.1474013812471
3,0,0,2,2,7,460.046250979151,367.049941605497,159.318387968019,985.013209190327,250.672156274726,5.93376264949402,18933,47.5850965961362,4348,2375,"Avondale - North Avondale",-84.4968529418712,39.1551880229353
0,0,0,3,4,0,1107.62718402449,664.778997150233,863.010220096877,1835.22366696081,158.020211985855,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.4983977029008,39.1863344533108
0,0,0,1,1,0,912.654461989352,496.915584969113,713.317426986031,2061.19834426162,330.290676545073,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.4987842672914,39.1941210268093
4,0,0,5,0,0,909.229961674082,231.199374880758,335.500162064389,336.399925997061,483.28783284113,1.04218362282878,52113,13.5980148883375,2015,1290,"Walnut Hills",-84.4918474780746,39.1124478897815
27,3,1,11,5,19,189.556211819704,132.080299509655,37.8627589731689,351.468046867804,107.22860643988,1.04218362282878,52113,13.5980148883375,2015,1290,"Walnut Hills",-84.4922323061414,39.1202346167171
27,9,6,26,15,37,148.139394933922,88.7788367454747,41.1509297631079,252.081395674487,91.0512964106844,3.6773428232503,23798,38.0189798339265,1686,1009,"Walnut Hills",-84.4926172834043,39.1280213298153
8,0,1,3,3,2,473.436816052957,310.013825363785,248.8357382942,549.661653550064,108.666875581485,4.83570985740856,25484,40.545567265964,3226,1872,"Avondale",-84.4930024099114,39.1358080296033
28,10,0,5,23,24,204.507982968869,237.065380333626,112.837684682263,567.761986184857,91.6193499875744,4.83570985740856,25484,40.545567265964,3226,1872,"Avondale",-84.4933876853988,39.1435947155173
4,0,0,4,2,10,438.379099879842,283.59146648848,148.16653599342,638.166724785608,231.301900431732,5.93376264949402,18933,47.5850965961362,4348,2375,"Avondale - North Avondale",-84.4937731102183,39.1513813879757
2,2,0,3,3,36,488.822063291308,355.418935894996,44.7604683884617,1258.77769167313,152.976400011876,5.61562608998954,60500,8.8943146145797,2867,1751,"North Avondale",-84.4941586842508,39.1591680466773
0,0,0,0,0,0,711.740534296753,599.523683005094,549.577761002569,1960.96756475665,401.813618744371,6.75370728562218,17949,55.6092843326886,6204,2775,"Winton Hills",-84.4957024753004,39.1903145454792
0,0,0,2,0,1,831.287248675338,428.19563675265,607.573697894067,2057.64222205518,433.768785202931,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4960887968548,39.1981011360464
4,0,2,8,0,2,456.406932859433,192.420492728298,295.886153409888,320.28312652512,319.57393175923,1.04218362282878,52113,13.5980148883375,2015,1290,"Walnut Hills",-84.489154381277,39.1164277601926
34,3,5,35,24,26,217.152830110664,156.691787974522,96.1857639451583,197.436696099298,85.8643287119276,1.04218362282878,52113,13.5980148883375,2015,1290,"Walnut Hills",-84.4895389676261,39.1242145041598
46,1,1,15,4,29,533.985942095374,190.522843719646,69.4019385432119,399.614917479954,114.217689123704,3.6773428232503,23798,38.0189798339265,1686,1009,"Walnut Hills",-84.4899237027987,39.132001234397
7,5,1,9,16,33,218.424282552768,155.206325025774,39.2451417269283,622.851614029937,72.9503826315534,4.83570985740856,25484,40.545567265964,3226,1872,"Avondale",-84.4903085870646,39.1397879511065
13,7,1,1,6,36,165.012961346064,359.57074982337,86.0911074922059,571.468107811197,84.00895394254,5.93376264949402,18933,47.5850965961362,4348,2375,"Avondale",-84.4906936203949,39.1475746541881
1,0,0,2,4,3,439.141026043825,396.782229906948,228.183810312244,870.884660682664,219.874961508121,5.93376264949402,18933,47.5850965961362,4348,2375,"Avondale - North Avondale",-84.4910788029504,39.1553613437015
1,1,0,3,2,2,475.916566601152,410.730119941155,331.815643727953,1866.97060256686,217.953427597437,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4930069551188,39.1942945867036
1,0,0,2,0,0,944.839147337992,558.556907850694,767.828485918019,1953.07985890133,805.404542198728,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4933930338144,39.2020811943238
6,5,5,15,13,39,246.689045736214,132.540592987286,97.0829485956114,184.009068555549,61.3758157230857,2.22381635581062,73750,9.68436154949785,1394,1055,"Walnut Hills",-84.4864609930899,39.1204075798458
41,0,5,33,7,14,433.631581862135,121.537808415055,120.783295965519,265.003605003485,119.875580855596,4.45448676565526,17722,31.5687540348612,1549,1478,"Walnut Hills",-84.4868453372877,39.1281943407702
40,1,0,12,15,13,533.192710511981,153.239867930871,80.3563420818743,401.633439379244,53.0715738359141,0.088339222614841,20507,37.1908127208481,1132,961,"Walnut Hills",-84.4872298302961,39.1359810882177
14,4,0,10,13,25,212.967959720506,172.820486507225,92.5129080184725,701.89594817042,100.6670535228,4.83570985740856,25484,40.545567265964,3226,1872,"Avondale",-84.4876144722405,39.1437678219588
15,4,1,11,12,40,264.322578445165,179.42186231687,128.221820364344,638.711854001018,98.3739573604633,5.93376264949402,18933,47.5850965961362,4348,2375,"Avondale - North Avondale",-84.48799926326,39.1515545420767
21,0,0,2,2,20,336.006334551237,349.479308210536,86.2700055721365,1248.34357329688,232.19861199804,5.61562608998954,60500,8.8943146145797,2867,1751,"North Avondale",-84.4883842035107,39.1593412485815
1,0,0,1,0,0,1051.92184527146,702.800380337633,759.108040567474,1650.78380596569,553.770269361199,7.68811341330425,35014,19.2748091603053,3668,1852,"Bond Hill",-84.4891545309969,39.1749146207705
14,3,0,2,2,15,318.751635978187,488.589757017547,105.284029636951,1686.13868083299,213.948519108125,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4899254557042,39.1904879384819
1,0,0,2,0,0,517.206415997803,330.557932629538,389.900136117973,1690.03397507439,463.99885016366,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4903111421111,39.1982745769646
0,0,0,10,0,0,1503.58711497406,216.434486863218,1180.97214988001,2324.26666999218,1520.29127841094,2.97333589104163,52396,19.1060809514675,5213,3034,"Hartwell",-84.4910829632735,39.2138478128849
2,0,2,8,3,0,657.494021675188,171.331154640131,323.820818597222,359.846376383585,161.096908937513,3.69357045143639,84542,16.4158686730506,1462,810,"East End",-84.4833833598026,39.11660055703
26,3,1,28,3,11,205.84309199916,87.8986881813186,108.833595987497,326.344626031292,230.063733501585,2.22381635581062,73750,9.68436154949785,1394,1055,"East Walnut Hills",-84.483767313062,39.1243873486037
11,1,4,11,12,19,473.234290562755,201.920387184391,135.617004416636,331.10759805003,126.931817363419,4.45448676565526,17722,31.5687540348612,1549,1478,"Walnut Hills",-84.4841514150895,39.132174126598
8,1,1,6,21,13,318.10875024217,215.693628013252,179.975321925238,648.727395347039,95.4266027044384,0.088339222614841,20507,37.1908127208481,1132,961,"Walnut Hills",-84.4845356658646,39.1399608910293
4,1,0,10,8,20,405.176230528648,179.195544010939,114.586085124282,716.80207544551,179.345246261495,11.1532985287138,15128,49.1219743711438,2107,1253,"Avondale - North Avondale",-84.4849200654907,39.1477476417761
21,7,1,3,8,21,172.9316460048,284.107821363023,54.5910330367434,936.026861468566,68.5771217153136,5.61562608998954,60500,8.8943146145797,2867,1751,"North Avondale",-84.4853046140051,39.1555343789705
0,0,0,0,4,0,874.435597997684,633.222500212502,563.91404076601,1600.67329658532,141.583954173381,7.68811341330425,35014,19.2748091603053,3668,1852,"Bond Hill",-84.4864591539427,39.1788945088299
13,7,0,2,4,18,220.496469544384,349.070052652652,132.496960231661,1475.55308145429,194.381207302823,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4872295928568,39.1944678607272
1,0,0,0,0,0,699.624920555822,622.196308960121,546.482837175538,1511.56566371778,735.738713964555,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4876150363985,39.2022545161286
0,0,0,0,0,0,1270.06365661327,418.025521244439,1084.25496418045,1892.69327706372,1307.92642958117,2.97333589104163,52396,19.1060809514675,5213,3034,"Hartwell",-84.488000629137,39.2100411579541
1,0,0,0,0,1,1327.68441785222,317.093366276768,986.392657748437,2473.08444723823,1355.55940156331,2.97333589104163,52396,19.1060809514675,5213,3034,"Hartwell",-84.4883863711958,39.2178277863255
0,1,2,7,0,20,457.198166130974,187.762664447408,36.0074604064486,380.632864817914,336.582028104719,2.22381635581062,73750,9.68436154949785,1394,1055,"East Walnut Hills",-84.4806896302251,39.1205802580639
16,4,0,13,4,10,184.299395810515,180.213696481129,123.207565212397,414.929929625784,183.494050633312,4.45448676565526,17722,31.5687540348612,1549,1478,"East Walnut Hills",-84.481073341371,39.1283670665524
13,1,0,29,4,18,401.403485700528,164.136706851525,215.931973576594,573.522141892911,224.648684417478,0.088339222614841,20507,37.1908127208481,1132,961,"Walnut Hills",-84.4814572012049,39.1361538615987
0,0,0,18,0,5,457.705347532732,173.562634859525,254.452407106745,697.294320047569,305.627891833453,5.65240359218172,30307,33.3861595351294,1893,1201,"Evanston",-84.4818412095961,39.1439406429834
21,3,1,9,10,19,213.4587877027,203.673273240398,46.5209925447084,795.986638029796,177.078994275689,11.1532985287138,15128,49.1219743711438,2107,1253,"North Avondale",-84.4822253667687,39.1517274108496
0,3,0,14,2,8,280.706062943378,218.35804141901,177.87570732474,1378.68280563684,239.796981680047,5.61562608998954,60500,8.8943146145797,2867,1751,"North Avondale",-84.4826096726301,39.1595141649924
2,1,0,0,0,16,582.040685320983,341.129623823542,155.553458855302,1469.61784754923,315.413023526125,1.83781300252699,64798,3.8364346427751,4353,2121,"Paddock Hills",-84.4829941276526,39.167300905663
2,0,0,4,0,3,660.594581820312,340.090204319773,260.215504432378,1469.45948524773,332.663680870755,7.68811341330425,35014,19.2748091603053,3668,1852,"Bond Hill",-84.4833787315984,39.1750876325824
1,0,0,0,3,2,737.69664866549,498.501126590405,245.984715099579,1435.08429522449,215.508828198118,7.68811341330425,35014,19.2748091603053,3668,1852,"Bond Hill",-84.4837634844224,39.1828743460101
33,7,0,12,1,35,95.8765193242782,174.227314273224,82.6073241580768,1376.81083621628,204.227158968876,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.484148386249,39.1906610457296
14,2,1,1,1,9,247.20278782597,426.541455670498,75.2107660161476,1266.27521011177,298.147193281789,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4845334373683,39.1984477318065
2,0,0,27,0,0,1045.63095995121,75.6552384040451,824.176875444269,2020.4737054059,1027.48733624043,2.97333589104163,52396,19.1060809514675,5213,3034,"Hartwell",-84.4853039871934,39.2140210633636
2,2,1,21,5,24,311.543215325023,119.094814734452,74.1215748180066,414.341011508186,117.499095707203,1.30385487528345,55516,9.75056689342404,1764,1299,"East Walnut Hills",-84.4779956089898,39.1245599079431
8,0,3,6,2,9,438.459985516776,184.104054452364,128.165223821126,363.531541305072,195.648734590094,4.15770609318996,86512,5.66308243727599,1395,850,"Evanston",-84.4783790777018,39.1323467335936
1,1,0,9,2,76,261.820465282636,153.066265583506,28.1500870014583,611.668978491785,220.828210961026,5.65240359218172,30307,33.3861595351294,1893,1201,"Evanston",-84.4787626951455,39.1401335456722
0,0,0,14,3,7,608.193072578395,137.911033363184,149.425066859775,1454.64712897441,236.22919042063,5.61562608998954,60500,8.8943146145797,2867,1751,"Paddock Hills",-84.4799144390468,39.1634938999943
4,0,0,3,0,0,509.765990060706,250.373857415283,329.055457322965,1366.51076797395,287.177501143265,7.68811341330425,35014,19.2748091603053,3668,1852,"Paddock Hills",-84.4802986513044,39.1712806576195
4,1,0,3,3,18,479.678500486258,261.595755764931,81.3345292433309,1281.05083430421,174.986439011527,7.68811341330425,35014,19.2748091603053,3668,1852,"Bond Hill",-84.4806830122671,39.1790674016238
3,0,0,1,0,7,544.196845895949,385.123081849107,158.59408737067,1304.24880591881,315.578985513036,5.52453131232549,21383,26.8847227762266,5014,2551,"Bond Hill",-84.48106752216,39.186854132056
99,15,1,12,7,53,126.157344382873,154.445890658705,49.5838443632564,1166.49257291263,110.571049172007,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4814521811541,39.1946408489201
0,0,0,0,0,0,404.446676782555,495.829763866445,297.504067603059,1172.94755748865,512.645270872937,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4818369888803,39.2024275520463
1,1,0,0,0,0,914.860028424243,433.32055632757,726.403784597937,2235.12093417302,910.347054075162,2.97333589104163,52396,19.1060809514675,5213,3034,"Hartwell",-84.4826070523845,39.2180009175454
2,3,0,0,2,4,313.635768229256,367.359703535149,244.088666877754,604.261776484224,182.910128822198,3.69357045143639,84542,16.4158686730506,1462,810,"East End",-84.4749182181311,39.120752651087
5,1,4,21,6,22,335.111807047857,126.597012483411,78.5279539524896,293.374458849408,164.942027594059,1.30385487528345,55516,9.75056689342404,1764,1299,"East Walnut Hills",-84.4753012959495,39.1285395071416
12,3,0,26,9,47,274.158438366596,98.2891373072426,138.397167432398,559.183341175372,135.281691591259,4.51494813910921,41062,22.5137278828554,1639,1073,"Evanston",-84.4756845223219,39.1363263498204
4,0,3,5,8,26,366.041717005141,204.086364068708,125.642662928416,604.206872487382,73.3918356449358,5.65240359218172,30307,33.3861595351294,1893,1201,"Evanston",-84.4760678971606,39.1441131786679
1,0,0,1,0,0,375.20723451926,258.837531115554,296.723208961766,1500.61560606629,356.937669554192,5.61562608998954,60500,8.8943146145797,2867,1751,"Paddock Hills",-84.4768350924572,39.1596867959307
17,3,0,52,6,19,242.491261171968,120.326640362612,102.046152576591,1340.38357202176,145.353252289213,5.61562608998954,60500,8.8943146145797,2867,1751,"Paddock Hills",-84.4772189130947,39.1674735841634
13,1,2,60,26,33,339.20269378262,56.5082825278956,110.458866074856,1198.70204543923,70.1507954895114,7.68811341330425,35014,19.2748091603053,3668,1852,"Bond Hill",-84.4776028821699,39.1752603588121
6,1,0,31,2,30,604.505977299621,73.5059400297167,99.676971057041,1194.17391306198,243.387276116092,7.68811341330425,35014,19.2748091603053,3668,1852,"Bond Hill",-84.4779870003105,39.1830471198261
9,0,0,1,2,2,374.341262566182,297.677845542391,289.179713941428,1224.78290875076,270.163086875178,5.52453131232549,21383,26.8847227762266,5014,2551,"Bond Hill",-84.4783712672211,39.190833867181
50,4,0,11,7,26,158.176144329954,228.593293374979,84.8970773165783,972.864873887166,136.682569794724,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4787556829601,39.1986206010543
2,0,3,16,5,19,413.775738676119,197.773153311786,142.200773483819,427.980247415724,225.314558164997,1.30385487528345,55516,9.75056689342404,1764,1299,"East Walnut Hills",-84.4722238555837,39.1247321822221
4,2,0,26,2,13,204.857388618108,102.445654155037,92.2904422630147,455.953613487075,208.60725435941,4.15770609318996,86512,5.66308243727599,1395,850,"East Walnut Hills",-84.4726066910723,39.1325190552828
7,5,1,33,12,60,242.474594172661,94.1598627463448,133.853628197342,552.554694489285,111.250841968801,5.65240359218172,30307,33.3861595351294,1893,1201,"Evanston",-84.4729896749244,39.1403059149406
7,2,0,19,2,10,296.268701840535,162.664500795093,133.231871695759,1449.43182193448,216.3379090965,5.61562608998954,60500,8.8943146145797,2867,1751,"Paddock Hills",-84.4741395168437,39.1636664119129
1,0,0,6,3,5,354.526145063359,237.440694512867,225.001702441281,1247.47884342021,238.751655275305,7.68811341330425,35014,19.2748091603053,3668,1852,"Paddock Hills",-84.4745230944225,39.1714532172005
1,1,1,22,13,38,435.492181537131,102.828460141377,72.7867776478035,1062.49558978067,134.934225198928,7.68811341330425,35014,19.2748091603053,3668,1852,"Bond Hill",-84.474906820761,39.1792400087584
2,0,0,3,0,3,793.304789781967,279.814898779161,261.00981168954,1234.21242712888,456.213257922573,5.52453131232549,21383,26.8847227762266,5014,2551,"Bond Hill",-84.4752906957147,39.1870267867296
26,0,0,14,5,5,382.643907149809,171.977719522751,153.21662944661,980.613716301474,218.079148298815,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4756747194612,39.1948135512197
0,0,0,15,0,0,438.422564608138,91.0009445178206,351.896864690157,950.187233839219,411.25781752435,2.11850380668653,37389,21.5491559086395,3021,1154,"Carthage",-84.4760588920141,39.2026003019985
15,0,0,6,0,4,526.920274586889,240.667855712471,243.638288565952,1385.29164429052,417.834297472527,2.97333589104163,52396,19.1060809514675,5213,3034,"Hartwell",-84.4764432133456,39.2103870392397
